ID,Country or Subregion,Serotype,Year,In / Out of Subregions,EW,(C/TC) x100 (e),(SD/D) x100 (e),CFR (f),Confirmed,Deaths,Epidemiological Week (a),Incidence Rate (c),Population X 1000,Severe Dengue (d),Total of Dengue Cases (b)
2,Belize,  ,2022,Out,36,100,0,0.000,207,0,36,51.11,405,0,207
6,Barbados,  ,2022,Out,36,0,,0.000,0,0,21,4.97,302,,15
5,Puerto Rico,"DEN 1,2,3",2022,Out,36,82.517482517,3.496503497,0.000,236,0,36,10.11,2828,10,286
3,Venezuela,"DEN 1,2,3,4",2022,Out,36,19.014238773,0.262869660,0.110,868,5,36,15.90,28705,12,4565
5,Latin Caribbean,  ,2022,In,36,38.228765043,2.196518285,0.374,3272,32,-,34.10,25099,188,8559
6,Saint Lucia,  ,2022,Out,36,100,0,0.000,15,0,36,8.98,167,0,15
6,"Bonaire, Saint Eustatius and Saba",  ,2022,Out,36,,,,,,-,,26,,
6,Saint Vincent and the Grenadines,  ,2022,Out,36,100,0,,12,,32,11.88,101,0,12
6,Jamaica,  ,2022,Out,36,0,0,0.000,0,0,36,1.88,2973,0,56
6,Martinique,  ,2022,Out,36,4.090909091,0,0.000,9,0,27,58.67,375,0,220
5,Dominican Republic,DEN 2,2022,Out,36,,3.055184266,0.592,,31,36,47.81,10954,160,5237
6,Turks and Caicos Islands,  ,2022,Out,36,,,,0,0,36,0.00,57,0,0
6,Guadeloupe,  ,2022,Out,36,0,0,0.000,0,0,27,60.00,400,0,240
6,Suriname,  ,2022,Out,36,100,0,0.000,2,0,22,0.34,592,0,2
2,Central America Ithsmus and Mexico,  ,2022,In,36,10.490680632,0.426847218,0.019,13542,24,-,71.03,181738,551,129086
6,Non-Latin Caribbean,  ,2022,In,36,7.431522227,0.134710373,0.000,331,0,-,21.80,20433,6,4454
1,North America,  ,2022,In,36,100,1.162790698,0.000,516,0,-,0.15,332915,6,516
2,Honduras,"DEN 1,2,4",2022,Out,36,,1.830417227,0.032,,6,36,184.59,10063,340,18575
6,Virgin Islands (US),  ,2022,Out,36,,,,0,0,36,0.00,106,0,0
7,The Americas,  ,2022,In,36,50.734725960,0.138168552,0.045,1217984,1083,-,241.82,992752,3317,2400691
6,Sint Maarten,  ,2022,Out,36,,,,,,-,,45,,
3,Andean Subregion,  ,2022,In,36,67.679047195,0.926086661,0.100,89670,132,-,92.62,143051,1227,132493
5,Cuba,"DEN 1,2,3,4",2022,Out,36,100,0.592885375,0.033,3036,1,26,26.83,11317,18,3036
6,Dominica,  ,2022,Out,36,12.5,0,0.000,2,0,36,21.33,75,0,16
6,Anguilla,  ,2022,Out,36,,,,,,-,,18,,
6,French Guiana,  ,2022,Out,36,,,,,,-,,306,,
2,Guatemala,"DEN 1,2,3,4",2022,Out,36,22.100054975,0.366501741,0.147,1206,8,36,29.90,18250,20,5457
